time,open,high,low,close,volume
2022-08-25 07:00:00,168.28718599193203,168.37692320451214,168.22736118354527,168.36695240311437,5201
2022-08-25 06:30:00,168.3071275947276,168.3071275947276,168.13762397096514,168.28718599193203,10453
2022-08-25 06:00:00,168.36695240311437,168.40683560870553,168.12765316956737,168.3071275947276,25145
2022-08-25 05:30:00,168.8056676646172,168.88543407579954,168.20741958074967,168.20741958074967,20706
2022-08-25 05:00:00,168.70595965063927,168.90537567859514,168.70595965063927,168.82560926741277,8406
2022-08-25 04:30:00,168.52648522547904,169.3042077345068,168.11768236816957,168.74584285623047,36383
2022-08-24 20:00:00,167.35990146193734,167.4396678731197,167.21033944097047,167.34993066053957,28843
2022-08-24 19:30:00,167.44963867451747,167.50946348290424,167.33995985914177,167.33995985914177,18442
2022-08-24 19:00:00,167.44963867451747,167.5493466884954,167.36987226333517,167.3997846675285,8815
2022-08-24 18:30:00,167.3100474549484,167.6590255038711,167.2701642493572,167.4097554689263,32854
2022-08-24 18:00:00,167.32998905774397,167.33995985914177,167.26019344795944,167.32998905774397,10978
2022-08-24 17:30:00,167.36987226333517,167.3997846675285,167.1903978381749,167.3000766535506,39288
2022-08-24 17:00:00,167.0707482214014,167.52940508569984,166.9613685300676,167.38981386613074,97883
2022-08-24 16:30:00,167.040835817208,167.21033944097047,166.75168257667207,167.11063142699254,1036698
2022-08-24 16:00:00,167.34494525984067,167.61914229827997,166.83144898785437,167.14054383118594,6210984
2022-08-24 15:30:00,167.2751496500561,167.49949268150644,167.21033944097047,167.34494525984067,2581916
2022-08-24 15:00:00,167.08071902279917,167.34993066053957,166.83144898785437,167.27913797061524,2352005
2022-08-24 14:30:00,167.09068982419697,167.23028104376607,166.9211862004345,167.08739945973568,1789122
2022-08-24 14:00:00,166.6818869668875,167.21033944097047,166.66194536409193,167.08081873081315,2086621
2022-08-24 13:30:00,166.89127379624114,167.08071902279917,166.58217895290957,166.6918577682853,1824175
2022-08-24 13:00:00,167.1375525907666,167.2901058521528,166.6719161654897,166.882898323067,2623142
2022-08-24 12:30:00,167.0508066186058,167.48952188010864,167.00593801231574,167.12558762908924,3337196
2022-08-24 12:00:00,166.7915657822632,167.2901058521528,166.58217895290957,167.0508066186058,3303636
2022-08-24 11:30:00,166.1733760956001,166.86634679274664,165.75958783759177,166.7843868052568,4116122
2022-08-24 11:00:00,166.6818869668875,166.73174097387647,165.85929585156967,166.16340529420233,3602377
2022-08-24 10:30:00,166.25314250678247,166.7816946888794,165.87425205366637,166.6818869668875,5767972
2022-08-24 10:00:00,166.83144898785437,167.10066062559477,165.9340768620531,166.24317170538464,7876694
2022-08-24 09:30:00,167.5593174898932,167.569188583277,166.58217895290957,166.71179937108087,269342
2022-08-24 09:00:00,167.62911309967774,167.6590255038711,167.11063142699254,167.59920069548437,143532
2022-08-24 08:30:00,167.12698354128494,167.9182663402137,166.04375567742883,167.6590255038711,214871
2022-08-24 08:00:00,167.49949268150644,167.9082955388159,167.36987226333517,167.61914229827997,93483
2022-08-24 07:30:00,166.99098181021904,167.49949268150644,166.89127379624114,167.49949268150644,95937
2022-08-24 07:00:00,166.95109860462787,167.01092341301464,166.76165337806984,166.98101100882127,79579
2022-08-24 06:30:00,166.7915657822632,166.95109860462787,166.7915657822632,166.86136139204774,14963
2022-08-24 06:00:00,166.86136139204774,166.86136139204774,166.6519745626941,166.71179937108087,12762
2022-08-24 05:30:00,166.85139059064997,166.9211862004345,166.8115073850588,166.9012445976389,7940
2022-08-24 05:00:00,166.71179937108087,167.01092341301464,166.6719161654897,166.7915657822632,11875
2022-08-24 04:30:00,166.89127379624114,166.89127379624114,166.46252933613607,166.61209135710294,13004
2022-08-23 20:00:00,166.6320329598983,166.69185776828508,166.57220815151157,166.6320329598983,14905
2022-08-23 19:30:00,166.61209135710274,166.71179937108064,166.61209135710274,166.67191616548948,9082
2022-08-23 19:00:00,166.5123833431248,166.59214975430717,166.5123833431248,166.59214975430717,11301
2022-08-23 18:30:00,166.47250013753364,166.61209135710274,166.46252933613584,166.5123833431248,12847
2022-08-23 18:00:00,166.46252933613584,166.47250013753364,166.3927337263513,166.47250013753364,9493
2022-08-23 17:30:00,166.46252933613584,166.4924417403292,166.36282132215794,166.46252933613584,25560
2022-08-23 17:00:00,166.61209135710274,166.741711775274,166.46252933613584,166.4924417403292,47229
2022-08-23 16:30:00,166.741711775274,166.741711775274,166.5223541445226,166.6320329598983,2255833
2022-08-23 16:00:00,167.24334279359695,167.31004745494818,166.35285052076014,166.741711775274,6432915
2022-08-23 15:30:00,167.31004745494818,167.53937588709738,167.1604854339813,167.23028104376584,2435599
2022-08-23 15:00:00,167.3798430647327,167.4895218801084,167.05080661860558,167.30007665355038,2210867
2022-08-23 14:30:00,167.09567522489564,167.55931748989298,166.93614240253098,167.3798430647327,2049874
2022-08-23 14:00:00,167.59920069548414,167.67278520979986,166.82147818645637,167.0916869043365,2369301
2022-08-23 13:30:00,167.39978466752828,167.68395250736538,167.0109234130144,167.58922989408634,2417139
2022-08-23 13:00:00,166.80153658366078,167.55881894982306,166.79156578226298,167.39479926682938,2716896
2022-08-23 12:30:00,167.32001825634597,167.39978466752828,166.59214975430717,166.80153658366078,2524201
2022-08-23 12:00:00,166.69185776828508,167.33995985914154,166.68687236758618,167.32998905774375,2702240
2022-08-23 11:30:00,166.59214975430717,167.17045623537908,166.1634052942021,166.69185776828508,4309747
2022-08-23 11:00:00,167.5285077135738,167.89832473741788,166.5323249459204,166.59254858636305,3831325
2022-08-23 10:30:00,167.5294050856996,168.21739038214724,167.21033944097024,167.51773924806417,4854798
2022-08-23 10:00:00,166.59214975430717,167.91826634021348,166.59214975430717,167.51943428430178,8185816
2022-08-23 09:30:00,166.85139059064974,166.8912737962409,166.45255853473807,166.6420037612961,321598
2022-08-23 09:00:00,167.30007665355038,167.33995985914154,166.83144898785415,166.86136139204754,270800
2022-08-23 08:30:00,167.40985517694008,167.6079750007142,165.98393086904184,167.32001825634597,197462
2022-08-23 08:00:00,167.31004745494818,167.57925909268855,167.2601934479592,167.509463482904,31836
2022-08-23 07:30:00,167.39978466752828,167.4994926815062,167.1604854339813,167.31004745494818,60328
2022-08-23 07:00:00,167.29010585215258,167.59920069548414,167.29010585215258,167.45960947591504,20424
2022-08-23 06:30:00,167.5294050856996,167.67896710666645,167.31004745494818,167.31004745494818,45597
2022-08-23 06:00:00,167.3599014619371,167.59920069548414,167.2402518451636,167.59920069548414,9987
2022-08-23 05:30:00,167.3798430647327,167.3898138661305,167.30007665355038,167.36987226333494,7653
2022-08-23 05:00:00,167.43966787311948,167.56928829129077,167.42969707172165,167.43966787311948,10618
2022-08-23 04:30:00,166.86136139204754,167.88835393602008,166.86136139204754,167.509463482904,41351
2022-08-22 20:00:00,167.39978466752834,167.49949268150627,167.35990146193717,167.48952188010847,28970
2022-08-22 19:30:00,167.26019344795927,167.38981386613057,167.26019344795927,167.369872263335,11792
2022-08-22 19:00:00,167.1804270367769,167.32001825634603,167.16048543398136,167.32001825634603,19929
2022-08-22 18:30:00,167.28013505075486,167.29010585215264,167.11063142699237,167.1804270367769,20675
2022-08-22 18:00:00,167.26019344795927,167.27933738664305,167.080719022799,167.27933738664305,13470
2022-08-22 17:30:00,167.19039783817473,167.29010585215264,167.19039783817473,167.2502226465615,39088
2022-08-22 17:00:00,167.2003686395725,167.35990146193717,167.080719022799,167.2003686395725,1125023
2022-08-22 16:30:00,167.080719022799,167.24025184516367,167.02089421441224,167.2003686395725,2326653
2022-08-22 16:00:00,167.2452372458626,167.29010585215264,166.64698916199507,167.1006606255946,9442490
2022-08-22 15:30:00,167.1206022283902,167.43966787311953,167.11063142699237,167.2502226465615,5163626
2022-08-22 15:00:00,167.37984306473277,167.4596094759151,166.91121539903656,167.1255876290891,3850359
2022-08-22 14:30:00,167.7088795108599,167.85844153182677,167.35990146193717,167.37994277274674,3222450
2022-08-22 14:00:00,168.15756557376054,168.16753637515833,167.65902550387094,167.7088795108599,2684507
2022-08-22 13:30:00,168.43176261219983,168.48660201988767,168.1176823681694,168.16753637515833,2312410
2022-08-22 13:00:00,168.3370399989208,168.55639762967223,168.1974487793517,168.4367480128987,2373823
2022-08-22 12:30:00,168.27222978983514,168.55639762967223,168.087769963976,168.3469110923046,2634505
2022-08-22 12:00:00,167.9481787444069,168.40683560870534,167.8384999290312,168.27721519053406,3094720
2022-08-22 11:30:00,167.5792590926886,168.23733198494287,167.51943428430184,167.943193343708,3587603
2022-08-22 11:00:00,168.2357366567192,168.38689400590974,167.5692882912908,167.5842444933875,4056148
2022-08-22 10:30:00,168.4666604170921,168.8156384660148,168.04050836535046,168.23733198494287,4537886
2022-08-22 10:00:00,169.1945289191309,169.36403254289337,167.9906543583615,168.45668961569427,10505898
2022-08-22 09:30:00,168.24730278634067,169.25435372751764,168.20741958074947,169.1745873163353,431512
2022-08-22 09:00:00,168.1188788643371,168.40683560870534,168.1176823681694,168.22736118354507,140498
2022-08-22 08:30:00,168.45658990768032,170.59243527510134,168.0391124531548,168.10890806293932,365928
2022-08-22 08:00:00,168.66607644504793,168.77575526042364,168.5863100338656,168.65610564365014,142218
2022-08-22 07:30:00,168.40683560870534,168.80566766461703,168.36695240311417,168.66607644504793,153702
2022-08-22 07:00:00,168.39686480730754,168.4467188142965,168.16753637515833,168.38689400590974,16988
2022-08-22 06:30:00,168.2971567933296,168.5464268282744,168.1974487793517,168.45668961569427,45002
2022-08-22 06:00:00,168.25727358773847,168.3470108003186,168.03791595698704,168.18747797795393,40851
2022-08-22 05:30:00,168.30712759472743,168.40683560870534,168.1176823681694,168.22736118354507,25734
2022-08-22 05:00:00,168.6860180478435,168.6860180478435,168.14759477236274,168.24730278634067,69539
2022-08-22 04:30:00,169.7927770029984,169.7927770029984,168.51651442408104,168.6860180478435,107693
2022-08-19 20:00:00,170.22152146310364,170.301287874286,170.20157986030804,170.25143386729704,45880
2022-08-19 19:30:00,170.2614046686948,170.29131707288818,170.21155066170587,170.24146306589924,20750
2022-08-19 19:00:00,170.4009958882639,170.4009958882639,170.25143386729704,170.2614046686948,30378
2022-08-19 18:30:00,170.58047031342417,171.019185574927,170.32122947708157,170.4009958882639,107806
2022-08-19 18:00:00,170.59044111482197,171.019185574927,170.54058710783298,170.5505579092308,95081
2022-08-19 17:30:00,170.7699155399822,170.77988634138,170.59044111482197,170.60041191621974,45683
2022-08-19 17:00:00,170.80979874557337,171.019185574927,170.73003233439104,170.77988634138,259678
2022-08-19 16:30:00,171.019185574927,171.19866000008724,170.7998279441756,170.7998279441756,1914705
2022-08-19 16:00:00,171.2285724042806,171.35819282245194,170.80989845358735,171.019185574927,7114783
2022-08-19 15:30:00,171.34822202105414,171.44793003503204,170.8795943553579,171.2285724042806,4193345
2022-08-19 15:00:00,171.45790083642987,171.69720006997684,171.258484808474,171.33835092767032,2402558
2022-08-19 14:30:00,171.67725846718128,171.7669956797614,171.30833881546297,171.44793003503204,2257421
2022-08-19 14:00:00,171.5177256448166,171.7669956797614,171.23854320567844,171.67725846718128,2655069
2022-08-19 13:30:00,172.23562334545764,172.52477658599358,171.51274024411768,171.5177256448166,3047390
2022-08-19 13:00:00,171.65731686438568,172.43503937341345,171.55760885040777,172.23562334545764,3286554
2022-08-19 12:30:00,171.65731686438568,171.84676209094374,171.35819282245194,171.65731686438568,2538500
2022-08-19 12:00:00,171.5077548434188,171.9444759446421,171.35819282245194,171.66728766578348,3416430
2022-08-19 11:30:00,171.33326581895747,171.65731686438568,171.1388351917005,171.5027694427199,4143212
2022-08-19 11:00:00,171.67725846718128,171.8766744951371,171.2285724042806,171.32828041825857,4791533
2022-08-19 10:30:00,172.265535749651,172.58460139438034,171.3781344252475,171.66728766578348,6736084
2022-08-19 10:00:00,172.52477658599358,173.2327034852368,172.04617811889958,172.265535749651,13229966
2022-08-19 09:30:00,172.1259445300819,173.08314146426994,172.05614892029737,172.69428020975604,653735
2022-08-19 09:00:00,172.1159737286841,172.27550655104878,171.94647010492164,172.1259445300819,129444
2022-08-19 08:30:00,172.09603212588854,173.3423823006125,171.84676209094374,172.08606132449074,496510
2022-08-19 08:00:00,172.09603212588854,172.16582773567308,171.91655770072828,172.08606132449074,87535
2022-08-19 07:30:00,172.04617811889958,172.27550655104878,171.84676209094374,172.09603212588854,113470
2022-08-19 07:00:00,172.09603212588854,172.09603212588854,171.69720006997684,171.94647010492164,21715
2022-08-19 06:30:00,172.08606132449074,172.17579853707088,171.92652850212608,172.09603212588854,11324
2022-08-19 06:00:00,172.15585693427528,172.3453021608333,172.06611972169515,172.09603212588854,26822
2022-08-19 05:30:00,172.15585693427528,172.3453021608333,172.1159737286841,172.13591533147968,8158
2022-08-19 05:00:00,172.13591533147968,172.28547735244658,171.8966160979327,172.18576933846865,34264
2022-08-19 04:30:00,173.0931122656677,173.0931122656677,172.1159737286841,172.16582773567308,54843
2022-08-18 20:00:00,173.42214871179456,173.61159393835263,173.42214871179456,173.60162313695483,24666
2022-08-18 19:30:00,173.36232390340783,173.49194432157913,173.36232390340783,173.41217791039676,11259
2022-08-18 19:00:00,173.49194432157913,173.5118859243747,173.3722947048056,173.44209031459013,25139
2022-08-18 18:30:00,173.5019151229769,173.53182752717026,173.3722947048056,173.5118859243747,18079
2022-08-18 18:00:00,173.61159393835263,173.6215647397504,173.34238230061223,173.5019151229769,46212
2022-08-18 17:30:00,173.59165233555703,173.641506342546,173.55176912996586,173.61159393835263,17503
2022-08-18 17:00:00,173.58168153415923,173.7412143565239,173.5118859243747,173.59165233555703,546988
2022-08-18 16:30:00,173.60162313695483,173.71130195233053,173.49194432157913,173.57171073276146,673901
2022-08-18 16:00:00,174.22978362501573,174.3893164473804,173.402207108999,173.67141874673936,7851786
2022-08-18 15:30:00,173.7511851579217,174.35441864248813,173.66144794534156,174.2288862528899,5087825
2022-08-18 15:00:00,173.7461997572228,173.8907763774908,173.42214871179456,173.75108544990772,3105213
2022-08-18 14:30:00,173.80103916491066,173.98051359007093,173.6315355411482,173.75108544990772,2776612
2022-08-18 14:00:00,173.90074717888857,174.03036759705986,173.67141874673936,173.81100996630843,2329855
2022-08-18 13:30:00,173.46701731808463,173.9904843914687,173.28255749222546,173.8993512666929,3129442
2022-08-18 13:00:00,173.5249476742058,173.641506342546,173.05322906007626,173.47200271878353,2882392
2022-08-18 12:30:00,173.86086397329743,174.13007561103777,173.30249909502106,173.5218567257725,3402301
2022-08-18 12:00:00,173.90074717888857,174.20984202222013,173.7910683635129,173.8410220785158,3584358
2022-08-18 11:30:00,173.5118859243747,173.90074717888857,173.07317066287186,173.8907763774908,3262015
2022-08-18 11:00:00,173.11305386846303,173.84092237050183,172.94364995271454,173.50390928325646,3947712
2022-08-18 10:30:00,172.8936962377116,173.45704651668683,172.61451379857343,173.1230246698608,5203758
2022-08-18 10:00:00,173.24267428663433,174.05030919985546,172.72419261394913,172.90865243980826,9305331
2022-08-18 09:30:00,173.43211951319236,173.6215647397504,172.8936962377116,173.19282027964533,418274
2022-08-18 09:00:00,173.59165233555703,173.59165233555703,173.2626158894299,173.43211951319236,239721
2022-08-18 08:30:00,173.402207108999,173.880805576093,172.01626571470592,173.58168153415923,328617
2022-08-18 08:00:00,173.3822655062034,173.7412143565239,173.3822655062034,173.6215647397504,55767
2022-08-18 07:30:00,173.47200271878353,173.66144794534156,173.35235310201003,173.41217791039676,55058
2022-08-18 07:00:00,173.402207108999,173.641506342546,173.2925282936233,173.44209031459013,22172
2022-08-18 06:30:00,173.641506342546,173.69136034953493,173.3922363076012,173.49194432157913,15444
2022-08-18 06:00:00,173.3922363076012,173.641506342546,173.3922363076012,173.59165233555703,7187
2022-08-18 05:30:00,173.03328745728066,173.43211951319236,173.03328745728066,173.43211951319236,13614
2022-08-18 05:00:00,172.83387142932486,173.18284947824756,172.7740466209381,173.1230246698608,27628
2022-08-18 04:30:00,173.30249909502106,173.30249909502106,172.74413421674473,172.83387142932486,56989
2022-08-17 20:00:00,172.83387142932517,172.8837254363141,172.69428020975607,172.69428020975607,97783
2022-08-17 19:30:00,173.0532290600766,173.09311226566777,172.81392982652957,172.8239006279274,56615
2022-08-17 19:00:00,173.19282027964567,173.24267428663464,173.0432582586788,173.06319986147437,43158
2022-08-17 18:30:00,173.4022071089993,173.4022071089993,173.0432582586788,173.1629078754523,64461
2022-08-17 18:00:00,173.44209031459047,173.44209031459047,173.20279108104347,173.37229470480594,78987
2022-08-17 17:30:00,174.09019240544694,174.09019240544694,173.10308306706557,173.4221487117949,360693
2022-08-17 17:00:00,174.10016320684477,174.15998801523148,174.040338398458,174.11870889744463,803703
2022-08-17 16:30:00,174.040338398458,174.2896084334028,173.9007471788889,174.09019240544694,967020
2022-08-17 16:00:00,174.50896606415424,174.518936865552,173.73124355512647,174.11013400824254,6979483
2022-08-17 15:30:00,174.82803170888357,175.29167397388088,173.9007471788889,174.51056139237787,5435906
2022-08-17 15:00:00,175.15706815501068,175.6356666221047,174.7682069004968,174.82803170888357,6048327
2022-08-17 14:30:00,173.751185157922,175.3254749906194,173.5717107327618,175.15208275431178,9898790
2022-08-17 14:00:00,174.09198714969855,174.21981282361824,173.70133115093307,173.7561705586209,2713451
2022-08-17 13:30:00,173.56173993136397,174.2696668306072,173.4022071089993,174.10016320684477,4280813
2022-08-17 13:00:00,173.2925282936236,174.0303675970602,173.22293209986702,173.56173993136397,4218337
2022-08-17 12:30:00,172.83387142932517,173.33241149921477,172.76407581954064,173.2925282936236,2718609
2022-08-17 12:00:00,173.2825574922258,173.48695892088054,172.5746305929826,172.8337717213112,3350154
2022-08-17 11:30:00,172.6743386069605,173.43211951319267,172.64472532680904,173.281759828114,3858983
2022-08-17 11:00:00,173.5417983285684,173.58168153415957,172.5746305929826,172.6693532062616,5091634
2022-08-17 10:30:00,173.661049113286,173.94063038448007,172.9236086419053,173.5318275271706,6424540
2022-08-17 10:00:00,172.26553574965104,173.801039164911,172.0661197216952,173.66144794534188,10668806
2022-08-17 09:30:00,172.1857693384687,172.49486418180024,171.8168496867504,172.34530216083337,414162
2022-08-17 09:00:00,172.09603212588857,172.48489338040247,171.79690808395483,172.19574013986647,351470
2022-08-17 08:30:00,172.09603212588857,172.96349184749647,171.62740446019234,172.19574013986647,335357
2022-08-17 08:00:00,171.79690808395483,171.9364993035239,171.61743365879457,171.9165577007283,58507
2022-08-17 07:30:00,172.0661197216952,172.19574013986647,171.71714167277247,171.71714167277247,138862
2022-08-17 07:00:00,172.0362073175018,172.14588613287754,171.74705407696587,171.98635331051287,18560
2022-08-17 06:30:00,172.10600292728637,172.1857693384687,171.99632411191064,172.08606132449077,20098
2022-08-17 06:00:00,172.39515616782234,172.4250685720157,172.0561489202974,172.14588613287754,11018
2022-08-17 05:30:00,172.36524376362897,172.54471818878923,172.36524376362897,172.54471818878923,9966
2022-08-17 05:00:00,172.50483498319804,172.554688990187,172.24559414685544,172.2854773524466,14521
2022-08-17 04:30:00,173.2925282936236,173.2925282936236,172.1658277356731,172.50483498319804,38172
2022-08-16 20:00:00,173.0133458544848,173.28255749222518,172.99340425168924,173.19282027964505,90156
2022-08-16 19:30:00,173.18284947824728,173.31246989641855,172.97346264889364,173.0233166558826,59272
2022-08-16 19:00:00,173.16290787545168,173.21276188244065,173.1230246698605,173.16290787545168,26979
2022-08-16 18:30:00,173.34238230061194,173.34238230061194,173.1429662726561,173.1429662726561,35330
2022-08-16 18:00:00,173.3922363076009,173.40888754593522,173.30249909502078,173.33241149921415,33130
2022-08-16 17:30:00,173.3822655062031,173.58168153415895,172.74413421674444,173.42214871179428,140952
2022-08-16 17:00:00,172.99340425168924,173.3922363076009,172.524776585993,173.38894594313965,517801
2022-08-16 16:30:00,172.51480578459524,173.21276188244065,172.43503937341288,172.95352104609807,1548470
2022-08-16 16:00:00,172.11597372868354,172.76407581954,172.09603212588794,172.524776585993,7321904
2022-08-16 15:30:00,171.88734325263218,172.19574013986588,171.5376672476116,172.11098832798464,2768544
2022-08-16 15:00:00,172.72917801464774,172.73426312336062,171.328280418258,171.89661609793214,3836796
2022-08-16 14:30:00,172.59357511563778,173.20279108104288,172.56465979158418,172.73416341534664,2895665
2022-08-16 14:00:00,172.44501017481068,172.7939882237334,172.3752145650261,172.58460139437977,1990752
2022-08-16 13:30:00,172.32536055803718,172.6344554013687,172.21069634196257,172.44501017481068,1746116
2022-08-16 13:00:00,172.46495177760625,172.5048349831974,172.07609052309238,172.32037515733828,1951157
2022-08-16 12:30:00,172.83387142932457,172.8737546349157,172.46495177760625,172.46993717830514,2131090
2022-08-16 12:00:00,172.6543970041643,172.98343345029144,172.2756062590622,172.83387142932457,3257592
2022-08-16 11:30:00,171.86670369373874,172.7939882237334,171.8425743543561,172.6543970041643,4158095
2022-08-16 11:00:00,171.61244825809507,172.10101752658684,171.26845560987124,171.87667449513654,4236556
2022-08-16 10:30:00,171.8268204881476,171.9265285021255,171.16057153874712,171.60746285739617,5579340
2022-08-16 10:00:00,172.2755065510482,172.36524376362834,171.6373752615895,171.8267207801336,7452591
2022-08-16 09:30:00,172.2755065510482,172.47492257900404,172.01626571470564,172.26553574965044,176275
2022-08-16 09:00:00,172.58460139437977,172.58460139437977,172.046178118899,172.2402099141,362428
2022-08-16 08:30:00,172.36524376362834,172.68430940835768,171.49778404202044,172.5447181887886,318117
2022-08-16 08:00:00,172.6444262027665,172.6743386069599,172.49486418179964,172.57463059298198,51004
2022-08-16 07:30:00,172.35527296223057,172.68430940835768,172.2954481538438,172.68430940835768,53125
2022-08-16 07:00:00,172.285477352446,172.3752145650261,172.24559414685484,172.30541895524158,9215
2022-08-16 06:30:00,172.2954481538438,172.2954481538438,172.20571094126367,172.2755065510482,4287
2022-08-16 06:00:00,172.2954481538438,172.33533135943497,172.1757985370703,172.24559414685484,7563
2022-08-16 05:30:00,172.3851853664239,172.4051269692195,172.24559414685484,172.33533135943497,7853
2022-08-16 05:00:00,172.33533135943497,172.49486418179964,172.33533135943497,172.3752145650261,9188
2022-08-16 04:30:00,172.35527296223057,172.43503937341288,172.19574013986588,172.43503937341288,23337
2022-08-15 20:00:00,172.58460139438006,172.64442620276682,172.51480578459552,172.64442620276682,25017
